,0
746,"@MrsHinNH @dunkindonuts Pretty much like everything else…if you want it done right do it yourself

#sad"
747,@Jack_Septic_Eye So sad! You're on tour in Dallas (where I live) AFTER Spring Break after I leave to go back to Ohi… https://t.co/dOGZETXdO5
748,@IngrahamAngle That's how citizens speak to their representatives that work for $ instead of their constituents. Yo… https://t.co/vi19UBZj8T
749,#WHPresser OMG. #Trump's ability to articulate is beyond #sad. Even when the words are written out for him.
750,I hate when @SpotifyUSA plays a song that reminds me of #sad #memories.
751,I'm both #happy & #sad to say #mom has her #new #bed happy cause she needs it & #medicade #medicare cover's it sad… https://t.co/jIZjDD2MGO
752," @US_Patriot_BN: @EdKrassen @FNBOmaha Wow! The Liberal #Fascist Tactics worked on @FNBOmaha #Sad 

#BoycottFNBOmaha"
753,WHAT!! Why I wasn’t following @jessica64349976 anymore :( Why did you do this to me Twitter! And she used to follow me :( #sad
754,@chuckwoolery She's probably auditioning for the view. #sad #15minutesOfFame
755, @realitybypamela: I just love @lawrence when he gets on a roll. ❤️ He’s calling out Gen. John Kelly for being used by Trump. #sad end to…
756,24hrs after Turkey bombed a humanitarian convoy on the way to #Afrin not a single condemnation from UN EU US NATO AMNESTY #SAD
757,@JeffreeStar Nooooooooo!!!!! My disability check doesn't come until the 3rd of every month and I've been trying so… https://t.co/xamqX9TW9H
758,@MurphyKeith terrible news. Even though the Hoiberg era didnt do much we were told they were great. I feel like i w… https://t.co/cObu7XI7yI
759, @evangie: @taradublinrocks @ScottAdamsSays Somebody didn't get the message. #Sad
760,Norwegian #koselig (getting cozy) staveS off winter depression https://t.co/Xe7aBuFqpO #SAD https://t.co/yIuW4qIqkx
761,@AlanBomford You can pay for ur nans private care now but ur next bet is more important #sad #addict
762,@IWF @CPAC @PatricePinkFile @CarterAB How to effectively message to women. But... You are allegedly women.? ???????… https://t.co/WLSkiAmdHm
763,@BenjySarlin He had 1 job to do...he failed and people died. #SAD
764,REST IN PIECE #RIP #SAD #TRAGIC https://t.co/D3riOFdzs8
765,Driving to the Capitol today I used up all my wishy-washy. I had to wait for a big truck to pass in front of me and… https://t.co/6LX8lGxqmE
766,@TootingGareth Not really. #sad
767,@realDonaldTrump Rick Gates is about to flip. Once he does Mueller will be one step closer to ending your presiden… https://t.co/s4ivRKfi9r
768,IF @POTUS44 SENT HIS DAUGHTER TO NOH KOREA 4 ANY DIPLOMATIC REASON REPUBLICANS WOULD BE CALLING 4 HIS IMPEACHMENT… https://t.co/hcCCszGdtB
769,@VP @POTUS I guess @POTUS didn't think you could handle diplomatic relations with South Korea since he sent… https://t.co/LcFC0FYw3Z
770,@christapipitone @Rosie @realDonaldTrump @Emma4Change @davidhogg111 @SarahKSilverman Sons learn from their fathers… https://t.co/yPNB6qZkaj
771,"Apparently this is a surreptitious way of how a proportion of some ""affluent"" American kids are being raised to the… https://t.co/3VdL3DU0ve"
772,@CamilleARichar1 @MysteriousLucid @realDonaldTrump @WhiteHouse Yep pertaining for prisons great idea. If you want y… https://t.co/gKcrxDwyFp
773, @HotterThanCurry: She doesn’t care about the truth. She’s only out to win an arguement #Sad https://t.co/hqf4XBS3WI
774," @Peggysue21Adams: 🔥If you know you won't win by the rules guess you change or ignore them like @GovScottWalker ! 
#Sad 
#VoteGOPOut
#Bl…"
775,@almelchiorBB @CBSScottWhite @nandodifino @FNTSYRadio It was so cool to hear the band back together you guys did n… https://t.co/EiDyQgVYU8
776,So a draft-dodging groping lying Russian-backed NRA funded @realDonaldTrump calls a policeman a coward for not… https://t.co/iZB4knGWQS
777,She doesn’t care about the truth. She’s only out to win an arguement #Sad https://t.co/hqf4XBS3WI
778,It was an Ad... @WilliamShatner #sad #wheredidthevideogo
779,@sellinshovels @Data4Logistics @Aongushumanist @ShafPatel @realDonaldTrump You are the human embodiment of delusion #sad
780, @atxmichele: @TVietor08 @jdforward @nathanguttman My favo @TVietor08 line”Netanyahu was Trump before Trump was Trump.”  #Sad
781,"@IngrahamAngle Especially when they're guilty.
How can you dispute & defend the overwhelming evidence lying & hypocrisy. #sad 
#TrumpRussia"
782,@washingtonpost Perfect example of the GOP their psychopathic Dear Leader and  their crazy constituents grasping at straws #sad
783,@TVietor08 @jdforward @nathanguttman My favo @TVietor08 line”Netanyahu was Trump before Trump was Trump.”  #Sad
784,GDPR is evil. How will give the public the targeted ads they demand? #sad #donoevil https://t.co/y1sQ361lLJ
785,@BDicidus @audball318 @ScottPresler Someone's jealous no one liked YOUR dumb tweet but 14 gleeful Americans liked mine! #SAD
786,@BarackObama @McCoolBTB Too bad we no longer have a president that these kids can look up to. We have a billionaire… https://t.co/8Hcp7CT7oX
787,"That moment you don't wear a Large in leggings anymore .... 😩 XL ❗️
#Sad"
788,@allie_oop99 SO YOU JUST LIKE MY TWEET AND DONT KEEP THE TREND COMING. WTF IS WRONG WITH YOU ALLIE. YOU'VE CHANGED. #upset #sad
789,@CrimsonTideWes @DianaFry18 @ForConservative @divataunia Fully armed and well trained LEOs are shot and killed all… https://t.co/MljIvKBDXN
790,Being a presidential penis isn't what it's cutout to be. Feeling the pressure. #comedy #sad #lonely #politics #donaldtrump
791,A nigga will check for a bitch before his own child💯 #SAD😪🤧
792,Who boo's a man that served in the United States militarygot wounded and was a POW in the military. #SAD #RepectJohnMcCain
793,Boy gets the best two doggos that someone could have then they died and everyone cried #sad
794,aaaannnd that's why none of you are in the show..you embarrassed our country..completely let all of us down.… https://t.co/pit2uWNLln
795,@CrimsonTideWes @m_m_ronderos Only wimps need guns. #sad
796,@TerezPaylor @610SportsKC If Quinn is coming over in the deal I'll take it just draft picks for unproven talent se… https://t.co/mduPNtVJV5
797,@symantec Sure let the sycophants and Twitter trolls bully you. #sad
798,@ValaAfshar China builds bridges while @realDonaldTrump wants to build walls. #sad
799,I am sad that none of the Google Doodles for the Winter Olympics have been interactive games. prime opportunity wasted #sad
800,@emmablankdavis @isabellaoc I see you don't teach your kids or student respect. #sad
801,@jaketapper @bethanyshondark @DLoesch It was one sided Jake and U stood silently!! #Sad
802,@chrislhayes The worst part of this entire thread is they lap up the unending @realDonaldTrump lies as gospel truth… https://t.co/18V0Ex7x9M
803,@ddale8 The worst part of this entire thread is they lap up the unending @realDonaldTrump lies as gospel truth. It'… https://t.co/w31cXj2JuE
804,"@riotwomennn @tedcruz 👈Step right up!Here we see an""educated""North American male using a weapon of war to heat up… https://t.co/ADelDGb1Px"
805,@IceKareemy Why do we have to live in a world where @realDonaldTrump and @KylieJenner get to influence the public b… https://t.co/P1hnCBja1j
806, @WeirdoDody: Be you ♥️ #blogs #blogging #love #happy #sad #wordpress #WordOfTheDay #TipOfTheDay
807,@realDonaldTrump  Its sad that we lost  a Prince George’s County Md Police Officer that is the neighbor to Washin… https://t.co/Unsnd1W9ce
808,@redsteeze What a moron. #SAD
809,"Me: what do you want to be when you grow up?
6y/o: I want to make YouTube videos
Me: about what?
6: I donno anythi… https://t.co/vrjj1KiDFK"
810,i start school in like 10 days #sad
811,@realDonaldTrump Just listen to those chants... those chants from your ignorant base...they sound like they are wor… https://t.co/QZeqpI2cRQ
812,"The ultimate Race Baiter in action. Teachers are black brown yellow and white. 
#Sad https://t.co/t5g4VQh4Wl"
813,"Celebrating Achievements Can Ease #Depression (An Example) | https://t.co/KpqambXbFM |
#mentalhealth #bipolar #mdd #SAD #mhsm #mhchat"
814,@paulakahumbu Jubilee administration doesn't care about court orders things have to go their way! #Sad
815,Everyone start track next week while i start it in 2-3 weeks :^( #sad
816,@CNN Unreal.. this man is a complete idiot... so let’s have shootouts in the school.. what happens when a preschool… https://t.co/KgEHx720m1
817,"【2018.02.23 New update!!】

♪The Last Song (Audio 2016)
YouTube VIDEO⏬⏬
https://t.co/8BmAF5X5oW

Please subscribe my… https://t.co/5QHopYNxxZ"
818,I'm so ill and I go to Egypt on Sunday #sad #helpme
819,"Ummm ""pretty sure"" he made that up?!?! @realdonaldtrump DEFINITELY made that up. And then the rambling use of ""oh b… https://t.co/VNYTU3iAaV"
820,@DakMcguire 😂🤣😂🤣 oh wait you are being serious. To quote #DearLeader #Sad
821,"Another angle of the ""5 points"" memo. Obviously written by a WH staffer who knows trump has no empathy and doesn't… https://t.co/M6rAsUVZy1"
822,"No one knows what it’s like to be the #sad man... 🎵
#cover #music #limpbizkit https://t.co/RQnRVXxuMH"
823,@votevets @SenJohnMcCain @POTUS @realDonaldTrump Since when do we expect the great orange buffoon to be classy or e… https://t.co/d7KsLeoHsr
824,@ChrisForman12 If only Painter could recruit athletes #sad
825,Make sure your #verbal and #nonverbal #communication matches. If there is no #congruency between the two it is… https://t.co/cVRrdRp52l
826, @kelly_t_mac: Darn it! It was actually “rogue Indian political elements”. Not a single person guessed that. #sad Thanks alot Liberals. 😡…
827,Looking forward to a weekend of chilicornbread and Olympic curling. #oldman #sad
828,@IngrahamAngle The worst is that 71 year old teen in the WH who calls US Senators he doesn't like by mean nicknames… https://t.co/Km0GFaYGCB
829,It's sad that there has to be signs up telling parents to watch their kids while in showrooms. #nocontrol… https://t.co/IEwXf5QZwa
830,"@RepDavid @congressfdn So THATS where you are spending your energy-certainly not in your district!
#Sad #BlueWave2018 #VoteThemAllOut"
831,Fucking me lmao @MellissaM3 #sad https://t.co/MJNR5ZnhqE
832,add  a background picture or something #sad @staci_durnin
833,New Snapchat design needs to vanish. Bad idea. Makes me not wanna use it #snapchat #sad #badidea
834,@bexmader @OnceABC @bexmader why am I going to Orlando  next week instead of June! #sad😭 #wouldhavelovedtodothis
835,26 Cringes to Send You into That Downward Spiral You've Always Wanted https://t.co/ZfabJtg9yx #Sad
836,For no reason the irresolute person gets #sad and #angry and easily looks after his own satisfaction.  Barnabite Fo… https://t.co/Uc6tXDK57s
837,@JustinNelson22 @kuyzcraig @MayorMeganBarry I agree they have a warped sense of values where immoral behavior is t… https://t.co/CP2Ju1k1OW
838,Be you ♥️ #blogs #blogging #love #happy #sad #wordpress #WordOfTheDay #TipOfTheDay
839,@benshapiro @MeghanMcCain  You both know this is not how the exchange goes.  @MeghanMcCain don't trash Your Own nam… https://t.co/c8LDRciTwn
840,Once I admired and thought @StarGoldSelect is something different and continued to be but you proved me wrong. You… https://t.co/ygc07UKYT4
841,I am #sad pt 3 https://t.co/RmpFIzNHT9
842,@_MoCowBell_ @DenbrotS @CaptParker1775 @mad1nola @Goodwin8Jared @idkwha2dowthis @JosephAschiero @grassfed_butter… https://t.co/hxtYSOT13c
843,@longlivekcx @DLoesch something is very wrong with you.  No compassion; lacks empathy. But hey! You have your guns! #sad
844,"Forgot the 1on1training £ you stole?? So davy took some time off to become a ""lady"" loved it but missed the fluffe… https://t.co/eemmGMK4Y8"
845," @Peggysue21Adams: 🔥If you know you won't win by the rules guess you change or ignore them like @GovScottWalker ! 
#Sad 
#VoteGOPOut
#Bl…"
846,@JonyIveParody @attac They can’t even spell attack right #SAD #OneMoreThing
847,@maga1dayatatime @Grtowner59Gary @TheRealJuIian @realDonaldTrump @FLOTUS Around 40% of illiegal immigration is done… https://t.co/ppizDUrGY0
848,"🔥If you know you won't win by the rules guess you change or ignore them like @GovScottWalker ! 
#Sad 
#VoteGOPOut… https://t.co/BbYGT3nNEU"
849,Yikes...how will your final four look now? Virginia linked as well. #sad https://t.co/2PLiyhneR2
850,“One swallow does not make a summer neither does one fine day; similarly one day or brief time of happiness does n… https://t.co/gnAcwklniZ
851,"Losing an important file can be #exceedingly #painful... And #costly... :/

#business #technology #money #Trump… https://t.co/kb579PFQ20"
852,@realDonaldTrump Sure we could.  We absolutely could. #sad #traitor #corrupt #tinyhands #draftdodger #coward… https://t.co/IHw6UaYalm
853,@TonyAutrey The system is so broken all the way around in every sport NCAA AAU programs Athletic companies Coac… https://t.co/76HgoMFUo8
854,GET THAT #FISA APP❗ 63 MILLION+ 🇺🇸BECAUSE MUELLER THE MULE AIN'T GONNA GET IT❗BUT CONTINUES TO USE DIY FAKE DOSSI… https://t.co/C0FPRnBap4
855,Says every dad about his daughter. #sad https://t.co/UkeCafrR8J
856,@mason_becca From that statement i think it dident work out #sad @CelebsGoDating 😦
857, @KauligRacing: When you’re reminded @ShannonSpake called you a junior last week. #sad ☹️ https://t.co/wDztLkpZnn
858,"@karol Being trite seems to be a legitimate strategy among the extremists destroying the republican brand.

I presc… https://t.co/sGPIH0QI5s"
859,Pick your #Mood! A list of #Movies that are #Weird but not #Sad: https://t.co/EpxWX9XR8g | #Horror #MovieList
860,What a disgrace...@realDonaldTrump ....#SAD https://t.co/T3DZdRGKHK
861,@NBCNews @realDonaldTrump dude... if you train teachers to be “adept” like General Kelly don’t you think they woul… https://t.co/VhoT3173bF
862,@speakup500 @KikinboRivas @CaptainUSA45 @StephenAtHome @POTUS Aww they already blocked me. I guess I was too hones… https://t.co/5Eca3NVO9j
863,"Missing my friend today 
#Foreverandaday #sad"
864,@conradtreanor Not concerned with his own clubs very embarrassing position...no I'll comment on Villa v Wednesday #obsessed #sad #tinpot
865,The many faces of Nixon.  #nixon #baby #son #face #expression #happy #sad #mad #hi #cute https://t.co/PmFvRRKeUG
866,@link_beck @stylewithrobin @ScottPresler Ironic you should bring up the subject of sheep. Leftists are nothing but… https://t.co/DEw1vrAuI8
867,@sahilkapur How #sad. The money-worshiping @CPAC crowd pretending to be followers of Christ are against intelligen… https://t.co/dWGSOxotU5
868,@realDonaldTrump what a #sad #windbag https://t.co/iDJCi7LBhS
869,Missing mom today #sad #oneyear
870,@IngrahamAngle And she's CRUSHING YOU!  #sad
871,@Connor_Schultz I don’t even like football and I know who that is....... #SAD
872,Come on @target you have 2 registers open and 50 employees walking around the store doing random crap.  #sad
873,@TMZ .Y’all be having the most dumbest employees ever.. Imagine working for tmz 🤢 you guys should be ashamed of yourself as... #sad
874,Filipinos can follow instructions...REALLY!? #shame #sad #BigBadWolfbooksph https://t.co/unnNV87sX5
875,Only just found out NHL players aren't allowed to join the national team. Canada misses out on another gold medal b… https://t.co/kF3PjH10FO
876,"🙌 YASSS It's time for a great show BytchJ0Y:#Follow #Share #Sad 
https://t.co/4F8Vsm78Ii https://t.co/LluNfNf8L5"
877,Man my engagement ratio is on point. Like a needle point. It’s very small I don’t get much engagement. #sad #twitter #lol
878,It’s adorable how @CNN Democrats and uninformed teenagers are trying to scapegoat the @NRA for the… https://t.co/VyQUXwu80a
879,@DeplorableMari4 @mike_axelrod @realDonaldTrump Obama and Clinton are not in the White House. Trump preaches Americ… https://t.co/D0wjJxcLD6
880,Here's a reminder: don't forget to wash your hands! Please. #SAD
881,@KevinDeShazo Out of the abundance of the heart the mouth speaks.  Heard that somewhere.  Character cannot be hidden.  #sad
882,@AustinStanley81 @MichiganManInGA @NCAA right about now to the students media and fans. #NCAA #NCAAHoopsScandal… https://t.co/2oRRAeugA5
883,@kylegriffin1 The best people #sad
884,@megabus @MegabusHelp I am schocked that you would cancel my reservation less than 5 hours before it was meant to d… https://t.co/YgWm3SIHTb
885,Bah - no gold medal for hockey? #sad #Olympics
886, @ArthurSchwartz: Liberal reporter doesn't want to protect kids in schools. Mocks ideas to keep them safe. #sad https://t.co/Hd61FVln6n
887,@realDonaldTrump You are already cutting funding to public schools so how are you going to pay for guns for teache… https://t.co/5jOo05pjye
888, @ArthurSchwartz: Liberal reporter doesn't want to protect kids in schools. Mocks ideas to keep them safe. #sad https://t.co/Hd61FVln6n
889,@IngrahamAngle Glad you can speak so highly of yourself.  I also hear that you have herpes?  #SAD
890,@BillSimmons a tie? settled by a gimmick? #Sad
891,@illinoispolicy And Indiana? Wisconsin? Missouri? Kentucky? #Sad
892,@damemagazine @snipy It's because #45 is a real POS who cares nothing for anyone but himself. I don't even think he… https://t.co/GisBk8W2jV
893, @KelseyFionaBich: I picked this daisy earlier and put it on my Grandmas grave ❤️😭#Sad #DeadGrandma #HotBabes #HornyGirl https://t.co/m4l…
894,Chancellor Samuel Hawgood erodes the moral relevancy of @UCSF by ignoring reports of sexual assault  harassment an… https://t.co/99diFmqp7V
895,@cnnbrk You #veterans totally support a #draftdodger saying this right? #CadetBoneSpurs #TrustFundBaby #pussygrabber #sad
896,Niggas got most to say about you when they don't even know you #sad 💀💀💀😂💯
897,@taradublinrocks @ScottAdamsSays Somebody didn't get the message. #Sad
898,I continue to be amazed at the shortsightedness of nonprofits to not consider project sustainability when embarking on new initiatives. #sad
899, @KauligRacing: When you’re reminded @ShannonSpake called you a junior last week. #sad ☹️ https://t.co/wDztLkpZnn
900,"RIP here rests a ignorant man.
https://t.co/swVUWJ8XbV
#aliens #rip #FlatEarth #ufo # graveyard #sad #yoga… https://t.co/0cTMoKXTsC"
901, @KauligRacing: When you’re reminded @ShannonSpake called you a junior last week. #sad ☹️ https://t.co/wDztLkpZnn
902,@opalboy42 @slpng_giants Ignore this guy. Drinking the “but what about Sorous” Koolais. #sad
903,@jimmykimmel @Oprah @realDonaldTrump Just more #Clueless Hollywood #elites thinking that they know American values... #Sad
904,@realDonaldTrump Some people love #America so much they even learn the words Or they don’t become draft dodgers...… https://t.co/X3DxO8nCCn
905,This reminds me of the air raid drills we had as children! #sad
906, @KelseyFionaBich: I picked this daisy earlier and put it on my Grandmas grave ❤️😭#Sad #DeadGrandma #HotBabes #HornyGirl https://t.co/m4l…
907,@DailyCaller I'm sorry but @SenJohnMcCain is dirty in this. #SAD
908,Was drafting the same tweet in my head. The Orange Embarrassment would have claimed his bone spurs suddenly incapac… https://t.co/hd6M7fSkXW
909,@CNN How about your courage of enforcing Russia sanctions or dodging the draft or telling the truth?  Hmmmm?  #Sad
910,@MichaelDaudel Whataboutism?  Really?  #sad
911, @KelseyFionaBich: I picked this daisy earlier and put it on my Grandmas grave ❤️😭#Sad #DeadGrandma #HotBabes #HornyGirl https://t.co/m4l…
912, @KelseyFionaBich: I picked this daisy earlier and put it on my Grandmas grave ❤️😭#Sad #DeadGrandma #HotBabes #HornyGirl https://t.co/m4l…
913,"@1DeplorableGirl's former account is @GigiTracyXO which has been suspended. 

ps: Sup GF? You didn't tell me it w… https://t.co/PxBGLe76rl"
914,"@realDonaldTrump Pathetic sniveling little man who needs a ""rally"" to stroke his ridiculous ego! #Sad #Insecure… https://t.co/WRUYX5yjpb"
915,.@realDonaldTrump The ⚾️ less wonder He was too scared to mention anything that @NRA__LaPierre didn't order him to… https://t.co/CqHzlH0JOZ
916, @veda_mulga: 70 years of gharapuri without electricity and broken pics of CSMT shows our love for @UNESCO world heritage sites !! #Sad h…
917, @indietv: Or sorry #russian @realDonaldTrump “IF” the kids had help. I know how you are with “FAKE NEWS”. Again #America #SO #Sad
918,Or sorry #russian @realDonaldTrump “IF” the kids had help. I know how you are with “FAKE NEWS”. Again #America #SO #Sad
919,"*sigh* https://t.co/8vECi8ki13
#20thCredux #sad"
920,Can #vitamins help #depression ? New study confirms role for #magnesium in #mood  #SAD https://t.co/6m5fSC4EcR… https://t.co/AaaVgjRVmX
921,@JayKlook @Brett_Swain16 @DBak69 @haha_cd6 Lol.  That’s fine.  I despise everything about u. I wouldn’t even eat ur… https://t.co/YnQo2h4a5s
922,@DeadlyVenom28 @ABC7 We are talking about the draft dodging con-man here not me. Try to keep up. I know it’s hard for you MAGA-morons. #Sad
923,God Almighty @realDonaldTrump attracts dying @SenJohnMcCain! This lying blow-heart didn't have guts 2 serve his own… https://t.co/7O0Iod3G27
924,@wick_22 @HC_Women @JustinTrudeau @TeamCanada Will you double down next time? Your Canadian maple syrup versus our… https://t.co/sc18vVafoE
925,Bitches really be for the media and the public smh #sad
926,Trump seems to be a very lonely man. What is wrong with me that I have NO sympathy for him? #sad #StudentsStandUp #StudentsStandUp
927,#sad #realDonaldTrump #faketweets:  realDonaldTrump: Our nation’s motto is IN GOD WE TRUST. This week our nation… https://t.co/0YzXr0boKK
928,#sad #realDonaldTrump #faketweets:  realDonaldTrump: We salute our great American flag we put our hands on our h… https://t.co/hCnxVjI0nj
929,#sad #realDonaldTrump #faketweets:  realDonaldTrump: After years of rebuilding OTHER nations we are finally rebu… https://t.co/IqZddWYMyu
930,@5poony @YousufLatif1 @gallagherartist @jimmykimmel You just can't fix stupid. You proved it #sad https://t.co/FrZ7P8Ddln
931, @realitybypamela: I just love @lawrence when he gets on a roll. ❤️ He’s calling out Gen. John Kelly for being used by Trump. #sad end to…
932,"@realDonaldTrump Sure there are better and smarter people in this country!  BIGLY SMAER!!  One that has products MADE IN AMERICA!!!!
#SAD"
933, @KelseyFionaBich: I picked this daisy earlier and put it on my Grandmas grave ❤️😭#Sad #DeadGrandma #HotBabes #HornyGirl https://t.co/m4l…
934,#sad #realDonaldTrump #faketweets: Our nation’s motto is IN GOD WE TRUST. This week our nation lost an incredible… https://t.co/Pf0qctzoW4
935,Anyone that likes ambient music and a bit of different sounds to unwind please go here https://t.co/eG0G3irOtg than… https://t.co/oiO7kAeBFW
936,Pretty disappointed when I spend $6 on a coffee and they don’t even have the decency to fill it up all the way.… https://t.co/yavse9rt4t
937, @KelseyFionaBich: I picked this daisy earlier and put it on my Grandmas grave ❤️😭#Sad #DeadGrandma #HotBabes #HornyGirl https://t.co/m4l…
938,@juliehdavis @SRuhle This makes me want to vomit. This is why Trump was elected and why he is still president. Igno… https://t.co/avObT9bsvz
939,I picked this daisy earlier and put it on my Grandmas grave ❤️😭#Sad #DeadGrandma #HotBabes #HornyGirl https://t.co/m4lrA1YtHB
940,@Pollyesther34 @BuzzFeedNews You don't know how loony you sound do you? #Sad #Andkindapathetictoo
941,I love when Sad Draft Dodging Cadet Bones Spurs talks tough. @realDonaldTrump  wouldn't take a bullet for his caddi… https://t.co/XeDbiSF1sR
942,Donate millions of dollars to a politician and you can control any agenda! Corruption at the highest while ppl are… https://t.co/4kRKzcGQzR
943,@EngineerEarth @HLRowe1 @haloefekti @Almightyk9 @Disciple_1776 @overthewall1630 @_Delathor_ @BitchesAlice… https://t.co/mWVijiW0z4
944,@JCorRocco @juicy_JREY @Riley_11_Kirsch It is so #sad that creeps like #Izzo run around like free men.… https://t.co/eAewgcUG8r
945,#sad #realDonaldTrump #faketweets: We salute our great American flag we put our hands on our hearts for the pledge… https://t.co/bt2vOYD9w5
946,#sad #realDonaldTrump #faketweets: After years of rebuilding OTHER nations we are finally rebuilding OUR nation -… https://t.co/F3ToeKaTJD
947,When your boyfriend is playful with everyone else apart from you😢 #sad
948,@nytimes That someone had to write it down for him in piss-poor penmanship but with a big & bold easy-to-read Sh… https://t.co/ozhOPIt3oU
949,Wow! It's sad that some schools will pay players on their team and still end up taking an L to the in state rival! #Sad
950,"@RealMuckmaker @MichelleStrang2 Cheat sheet for ""I hear you.""
#Sad"
951,@realDonaldTrump Spoken like a man projecting his own (very obvious) insecurities on others. #sad
952,"Writing thesis in the midnight is a no no btw. Im getting hungry for every 5h. Should i get some snacks?
#SAD"
953,"Erm ..... @PeterboroughCC whatever happened with the ""Safe Sharp Disposal Pilot"" that took place in 2009? Is it sti… https://t.co/hfLYgvW1Yb"
954,Children are about to be excluded @KPMG_SA @KPMG @KPMG_US whilst you guys are still waltzing around trying to decid… https://t.co/RrrX1Qt4dB
955,@Coda_FR his mate is ghosting and they still lose 250-138 #SAD
956,@silly_emily3 @Sneaker888 But it is #sad that is how Trump views Immigrants. As the snake...
957, @Jade_Buddha1: Did anyone else notice how Sam was fidgeting uncomfortably with her #sad wedding ring during her chat with Jason?  Dr. Fr…
958,@katanders @SandraTony17 @StephenAtHome EMBARRASSING #SAD #LOSER
959,For 8 years we heard that Obama was going to take your guns. It’s amazing to see the top #republicans doing just th… https://t.co/eq2l4g9Aln
960,Want to lose a lot of weight fast? Move to #Venezuela https://t.co/gh0HSmKQ3J #sad
961,“Give me your... people with merit” @realDonaldTrump @EdKrassen @Tusker13 @PamelaShelley #MAGA #RESIST #TrumpTrain… https://t.co/3MqTmHAsgd
962,@MSNBC What I would like to know who's going to draw the line that defines the level of mental illness. At some po… https://t.co/CfPYMcjLFd
963,@JackKingston Plenty when they don’t have to worry about people that listen to you. It used to jut be stalkers. No… https://t.co/RR2Jez2n0a
964, @US_Patriot_BN: @FNBOmaha @SkyTalker33 @NRA Wow! The Liberal #Fascist Tactics worked on @FNBOmaha #Sad
965,Truth is he's tried severally but my girl won't listen!!! #Sad #BBNaija https://t.co/rUew6N3KWa
966, @US_Patriot_BN: @FNBOmaha @SkyTalker33 @NRA Wow! The Liberal #Fascist Tactics worked on @FNBOmaha #Sad
967, @dailyhillster: How many times is this poor insecure president going to relitigate the election. In his words: #sad. #CPAC2018
968,Can't https://t.co/J62ghqSaQw #SAD
969, @KauligRacing: When you’re reminded @ShannonSpake called you a junior last week. #sad ☹️ https://t.co/wDztLkpZnn
970,When you’re reminded @ShannonSpake called you a junior last week. #sad ☹️ https://t.co/wDztLkpZnn
971,"Sometimes
As much as it hurts
Letting go 
Is the best thing
You can do 
.... 

#poem #poetry #pain #POET_AIST #sadness #sad #agony"
972,@amywestervelt So this is the fallout of Trump. #sad
973,@realdonaldtrump :just keep eating the fast food liar!!!#SAD
974,@realDonaldTrump Too bad she doesn't get invited by the committee  for being some great humanitarian instead daddy… https://t.co/WdeAkfT3Z9
975,There are certain things one cannot obtain because of the things she lacks. Hmmmffttt #sad
976,"My grandparents era gifted us such an amazing happy time to live!!  

I remember it fondly everyday

Today is simpl… https://t.co/GpLuRBitqR"
977,@JoyAnnReid Ewwww 🤮🤮 omg everything about all of that ad is incredibly gross. #sad 🇺🇸🇺🇸 we’re doomed 😞
978,It’s like trying to nail Jell-O to the world trying to convince the Repubs that not everyone is as morally bankrup… https://t.co/tXRgt7me5P
979,"@realDonaldTrump Well we actually can have a smarter person. I think you're looking for ""we could not"". 

Fucking… https://t.co/19jY4juFHX"
980,@realDonaldTrump Not all undocumented immigrants are violent criminals. You are rounding up and deporting contribut… https://t.co/4zVKrjhgTg
981,a car salesman is our president.... very #sad https://t.co/d0AoEckROo
982,I have to keep telling myself that yes that cruel insensitive xenophobic babbling racist asshole I'm listening… https://t.co/BO3MRAAG9H
983, @lloydkaufman: Watch the Shocking history of Troma founding in 1973! There were 3 original partners! #sad @Troma_Team @TheJoeLynch @Groo…
984,Local retailers slowly ceding their stake to global conglomerates #Sad #Neocolonialism https://t.co/JBCOf92cS4
985, @kelly_t_mac: Darn it! It was actually “rogue Indian political elements”. Not a single person guessed that. #sad Thanks alot Liberals. 😡…
986,@SteveSchmidtSES Again I couldn’t watch 🤮. Sponge Bob is way more informative #sad 🇺🇸🇺🇸
987,It still surprises me how excited people are about a HTML5 UI.  If that is a “big win” in our industry that speaks volumes. #TFD16 #sad
988,@ananavarro Folks in these crowds are the same people with whom I used to try and have civilized discourse during… https://t.co/Lak8OcdNbT
989,It is so true that you cannot save all students. Some of them don’t want help no matter how many interventions you give. #sad #TeacherLife
990,@IngrahamAngle What a fucking snowflake! You sorry ass Nazi's are so sensitive. #Sad
991,@BrokenSince93 @COgrandmom77 @GailCam38614412 @SaysHummingbird @ReaganiteGOPer Telling someone their opinion is irr… https://t.co/4mKJCJmZ4i
992,That depressing moment when you realise school starts on monday and you have been chilling during the whole week.… https://t.co/esiwwkmZKw
993,@WhiteHouse Dear Person in charge of @WhiteHouse Do you hate your job? Does it suck that you’re constantly tweetin… https://t.co/j3YrD3FokX
994, @Shrek00180270: Sometimes I just wish it would all be ogre... 😔 #sad #shrek
995,Sometimes I just wish it would all be ogre... 😔 #sad #shrek
996,"Amature hour for our hipster PM up North. #Sad #Pathetic #EmbarassingForCanada 
https://t.co/zkSZ7zJF5b"
997,"NAILED IT!!! FACTS
#facts💯 #nailedit #smh #people #wrong #sad #levelup #018 https://t.co/WOrcM8Vsch"
998,@historylvrsclub Donald Trump will be on this picture soon #FAKEPICTURE #SAD
999,"@employexpert @davidhogg111 No he's ur PRESIDENT!
Done more in 1 yr than any other. 2 bad u all r so #hatefilled… https://t.co/VHDdtIN6gb"
